State,District,Relief Camp / Shelter Name,Disaster Type,Precise Address / Location,Latitude,Longitude,Accommodation Capacity (persons),Actual Inmates / Evacuees,Camp Type,Year / Event,Source
Tamil Nadu,Thanjavur,Thanjavur Cauvery Delta Flood Camp,Flood,"Thanjavur DC Office, Hospital Road – 613001",10.787,79.1378,8000,6500,Temporary Flood Camp,2015 & 2023 South India Floods,Testbook TN Floods: Thanjavur Cauvery delta flood-prone; annual monsoon camp
Tamil Nadu,Nagapattinam,Nagapattinam Coastal Flood Camp,Cyclone/Flood,Nagapattinam DC Office – 611001,10.7672,79.8449,5000,4000,Temporary Flood Camp,2015 South India Floods,"Testbook: Nagapattinam low-lying coastal, Bay of Bengal proximity; annual camp zone"
Tamil Nadu,Tiruchirappalli,Tiruchirappalli Kaveri Flood Camp,Flood,"Tiruchirappalli DC Office, Ariyamangalam – 620001",10.7905,78.7047,5000,4000,Temporary Flood Camp,2015 South India Floods,Testbook: Tiruchirappalli Kaveri River overflow flood-prone; annual camp
Tamil Nadu,Tiruvarur,Tiruvarur Cauvery Delta Camp,Flood,Tiruvarur DC Office – 610001,10.7626,79.6347,5000,4000,Temporary Flood Camp,2015 South India Floods,Wikipedia 2015: Tiruvarur up to 10cm rain 4-5 Dec
Tamil Nadu,Chengalpattu,Chengalpattu Palar Flood Camp,Flood,"Chengalpattu DC Office, GST Road – 603001",12.6902,79.9736,8000,6500,Temporary Flood Camp,2015 South India Floods,Wikipedia 2015: Chengalpattu inundated 7m deep; roads severed
Bihar,Darbhanga,Darbhanga Bagmati Flood Relief Camps,Flood,"Darbhanga DC Collectorate, Tower Chowk – 846004",26.1522,85.8987,15000,12000,Temporary Flood Camp,2020 & 2024 Bihar Floods,ETV Bharat Jul 2020: Darbhanga 7L affected; CM inspected camp/kitchen; ScienceDirect 2024: Darbhanga worst 2001-22
Bihar,Muzaffarpur,Muzaffarpur Bagmati Flood Camp,Flood,"Muzaffarpur DC Collectorate, Club Road – 842001",26.1197,85.391,12000,10000,Temporary Flood Camp,2020 Bihar Floods,Down to Earth 2024: Muzaffarpur worst-hit; 3.20L people; NDRF/SDRF ops
Bihar,East Champaran,East Champaran Gandak Flood Camp,Flood,"East Champaran DC Office, Motihari – 845401",26.6581,84.9196,10000,8000,Temporary Flood Camp,2020 Bihar Floods,ETV Bharat: East Champaran 7L+; NDRF evacuated from Gopalganj Saran E.Champ
Bihar,Sitamarhi,Sitamarhi Bagmati Flood Camp,Flood,Sitamarhi DC Office – 843301,26.591,85.4887,8000,6500,Temporary Flood Camp,2020 Bihar Floods,National Herald Jul 2020: Sitamarhi among 8 districts; Bagmati above danger Katounjha
Bihar,Supaul,Supaul Kosi Flood Relief Camp,Flood,"Supaul DC Office, Kosi Embankment Road – 852131",26.1166,86.5985,5000,3000,Temporary Flood Camp,2020 Bihar Floods,"National Herald Jul 2020: 2 camps Supaul housing 1,063 total; Kosi river area"
Bihar,Gopalganj,Gopalganj Gandak Flood Camp,Flood,Gopalganj DC Office – 841301,26.4748,84.4377,5000,3500,Temporary Flood Camp,2020 Bihar Floods,National Herald: 3 camps Gopalganj; 8 community kitchens; NDRF ops Gopalganj
Bihar,Saharsa,Saharsa Kosi Flood Camp,Flood,Saharsa DC Office – 852201,25.8787,86.5978,5000,4000,Temporary Flood Camp,2020 & 2024 Bihar Floods,Down to Earth 2024: Saharsa worst-hit; embankment breach; 8 panchayats Madhepura to shift
Bihar,Madhubani,Madhubani Kamla Balan Flood Camp,Flood,Madhubani DC Office – 847211,26.368,86.0738,8000,6500,Temporary Flood Camp,2020 Bihar Floods,ScienceDirect: Madhubani 50% total damage share; Kamla Balan above danger Jhanjharpur
Bihar,West Champaran,West Champaran Gandak Flood Camp,Flood,"West Champaran DC Office, Bettiah – 845438",27.0248,84.403,6000,5000,Temporary Flood Camp,2020 Bihar Floods,ETV Bharat: Bettiah flooded; water level constantly rising; NDRF deployed West Champ
Bihar,Sheohar,Sheohar Bagmati Flood Camp,Flood,Sheohar DC Office – 843329,26.5173,85.295,3000,2500,Temporary Flood Camp,2020 Bihar Floods,National Herald: Sheohar among 8 districts; Bagmati rising
Bihar,Purnea,Purnea Mahananda Flood Camp,Flood,Purnea DC Office – 854301,25.7771,87.4753,5000,4000,Temporary Flood Camp,2024 Bihar Floods,Down to Earth Oct 2024: Purnea worst-hit among 18 districts; Mahananda above danger Dhengraghat
Bihar,Khagaria,Khagaria Kosi Flood Camp,Flood,Khagaria DC Office – 851204,25.5016,86.4665,4000,3200,Temporary Flood Camp,2020 Bihar Floods,"Business Standard 2020: Khagaria in 16 flood districts; 11,849 in camps; Kosi above danger"
Bihar,Saran,Saran Gandak Flood Camp,Flood,"Saran DC Office, Chapra – 841301",25.9146,84.746,4000,3200,Temporary Flood Camp,2020 Bihar Floods,ETV Bharat: Saran in 11 districts; NDRF ops Saran
Bihar,Samastipur,Samastipur Flood Camp,Flood,Samastipur DC Office – 848101,25.8722,85.7806,4000,3000,Temporary Flood Camp,2020 Bihar Floods,ScienceDirect: Samastipur 50% damage share; Business Standard 2020 16-district list
Bihar,Madhepura,Madhepura Kosi Flood Camp,Flood,Madhepura DC Office – 852113,25.9205,86.7924,4000,3200,Temporary Flood Camp,2024 Bihar Floods,Down to Earth: 18-district 2024 list; 8 panchayats Madhepura to shift if Kosi exceeds 2L cusecs
Bihar,Araria,Araria Mahananda Flood Camp,Flood,Araria DC Office – 854311,26.1494,87.4729,3000,2500,Temporary Flood Camp,2024 Bihar Floods,Down to Earth: Araria in 18 districts 2024; Mahananda spate
Bihar,Kishanganj,Kishanganj Mahananda Flood Camp,Flood,Kishanganj DC Office – 855107,26.0968,87.9474,3000,2500,Temporary Flood Camp,2020 Bihar Floods,National Herald: Kishanganj among 8 districts 2020
Bihar,Katihar,Katihar Flood Camp,Flood,Katihar DC Office – 854105,25.5413,87.5682,3000,2500,Temporary Flood Camp,2024 Bihar Floods,Down to Earth: Katihar in 18 districts Oct 2024
Uttarakhand,Rudraprayag,Kedarnath Pilgrims Relief Camp Rudraprayag,Flood/Landslide,"Gaurikund, On Road to Kedarnath, Rudraprayag – 246001",30.6296,79.0689,15000,10000,Temporary Flood Camp,2013 Uttarakhand Floods,Operation Surya Hope Wikipedia: 5 NDRF teams 174 personnel in Rudraprayag; 1295 rescued from Kedarnath
Uttarakhand,Chamoli,Joshimath-Tapovan Relief Camp,Flash Flood,"ITBP Camp, Joshimath, Chamoli – 246443",30.5564,79.5651,3000,2000,Temporary Flood Camp,2021 Uttarakhand Flood (Chamoli),Wikipedia 2021 UK flood: Tapovan Vishnugad dam washed away; 176 workers trapped; 300 killed/missing
Uttarakhand,Chamoli,Rini Village Relief Camp,Flash Flood,"Rini Village, Niti Valley, Chamoli – 246444",30.58,79.52,500,300,Temporary Flood Camp,2021 Uttarakhand Flood,Wikipedia: Bridge to 13 villages washed; Reni village headman cited; villagers evacuated
Uttarakhand,Uttarkashi,Uttarkashi Bhagirathi Flood Camp,Flood/Landslide,"Uttarkashi DC Office, Tehri Road – 249193",30.7268,78.4354,3000,2500,Temporary Flood Camp,2013 Uttarakhand Floods,Operation Surya Hope: Uttarkashi-Harsil-Gangotri axis; 7219 rescued from Uttarkashi
Uttarakhand,Tehri Garhwal,Tehri Flood Relief Camp,Flood/Landslide,"Devprayag Town, NH-58, Tehri Garhwal – 249301",30.3652,78.6094,2000,1600,Temporary Flood Camp,2013 & 2025 Uttarakhand Floods,Operation Surya Hope: 2000 rescued from Tehri; 2025 Aug Budha Kedar structures buried
Uttarakhand,Pithoragarh,Pithoragarh Flood Relief Camp,Flood/Landslide,Pithoragarh DC Office – 262501,29.583,80.2167,2000,1500,Temporary Flood Camp,2013 Uttarakhand Floods,Operation Surya Hope: 3000 rescued from Pithoragarh; Kumaon region
Uttarakhand,Haridwar,Haridwar Ganga Flood Camp,Flood,"Haridwar DC Office, Ranipur More – 249401",29.9457,78.1642,5000,4000,Temporary Flood Camp,2013 Uttarakhand Floods,Wikipedia 2021: flood alerts for Haridwar; NDRF 3 teams at Haridwar; dam emptied to stop flood
Uttarakhand,Pauri Garhwal,Pauri Garhwal Alaknanda Flood Camp,Flood,"Pauri DC Office, Pauri Garhwal – 246001",30.149,78.775,2000,1500,Temporary Flood Camp,2021 & 2025 Uttarakhand Floods,Chamoli Wikipedia: flood alerts for Pauri-Garhwal; 2025 Badrinath NH blocked Nandprayag-Kameda
Uttarakhand,Bageshwar,Bageshwar Cloudburst Camp,Flood/Cloudburst,Bageshwar DC Office – 263642,29.8378,79.7717,1500,1000,Temporary Flood Camp,2025 Uttarakhand Floods,The Federal Aug 30 2025: Bageshwar red alert; rescue teams assist locals after cloudburst
Uttarakhand,Dehradun,Dehradun Urban Flood Camp,Flood,"Dehradun DC Office, Nehru Colony – 248001",30.3165,78.0322,3000,2500,Temporary Flood Camp,2013 Uttarakhand Floods,Operation Surya Hope: 1 NDRF team in Dehradun; Jolly Grant airport NDRF team
Uttarakhand,Almora,Almora Flood Camp,Flood,"Almora DC Office, The Mall – 263601",29.5971,79.6527,1500,1000,Temporary Flood Camp,2021 Uttarakhand Floods,MDPI 2022 Flood Mgmt Uttarakhand: Almora increasing rainfall trend; Oct 2021 landslides Kumaon
Uttarakhand,Nainital,Nainital Flood Relief Camp,Flood,"Nainital DC Office, Mallital – 263001",29.3919,79.4542,2000,1500,Temporary Flood Camp,2021 Uttarakhand Floods,ISRO Landslide Atlas 2023: Nainital 2% landslide vulnerability; Kumaon Oct 2021 event
Himachal Pradesh,Mandi,Mandi Beas River Flood Camp,Flood/Landslide,"Mandi DC Office, Indira Market – 175001",31.716,76.932,10000,8000,Temporary Flood Camp,2023 Himachal Pradesh Floods,Sphere India SitRept Jul 2023: Mandi-Kullu-Shimla 3 major affected; Pandoh Dam 990MW; Shanan HEP flooded
Himachal Pradesh,Kullu,Kullu Beas Valley Flood Camp,Flood/Landslide,"Kullu DC Office, Akhara Bazar – 175101",31.9579,77.1099,10000,8000,Temporary Flood Camp,2023 Himachal Pradesh Floods,"Wikipedia 2023 North India floods: Manali roads swept; 75,000 tourists evacuated; Kullu worst in heatmap"
Himachal Pradesh,Shimla,Shimla Landslide Flood Camp,Landslide/Flood,"Shimla DC Office, Cart Road – 171001",31.1048,77.1734,8000,6500,Temporary Flood Camp,2023 Himachal Pradesh Floods,ReliefWeb Jun 2023: 60 fatalities 15 Aug Shimla; Himdhara 2025: 20 died in single landslide 14 Aug; temple destroyed
Himachal Pradesh,Kangra,Kangra Beas Valley Flood Camp,Flood,"Kangra DC Office, Dharamsala – 176215",32.0998,76.2691,6000,5000,Temporary Flood Camp,2023 Himachal Pradesh Floods,Sphere India HP JRNA: Kangra low-lying flood damage; Natural Environmental Health Assoc working in Kangra
Himachal Pradesh,Solan,Solan Flood Camp,Flood/Landslide,"Solan DC Office, The Mall – 173212",30.9045,77.0967,4000,3200,Temporary Flood Camp,2023 Himachal Pradesh Floods,HPSDMA PDNA 2023: Solan 845 houses completely damaged; CASA engaged in Solan
Himachal Pradesh,Chamba,Chamba Flood Camp,Flood/Landslide,"Chamba DC Office, Court Road – 176310",32.5532,76.1284,4000,3000,Temporary Flood Camp,2023 Himachal Pradesh Floods,Himdhara 2025: Chamba followed Kullu Shimla Mandi in severity; Kuther HEP 240MW damaged Jul 2023
Himachal Pradesh,Kinnaur,Kinnaur Flood Camp,Flood/Landslide,"Kinnaur DC Office, Reckong Peo – 172107",31.588,78.446,2000,1500,Temporary Flood Camp,2023 Himachal Pradesh Floods,Sphere India: CASA engaged in Kinnaur; Himdhara: high vulnerability district; 28 Lahaul-Spiti landslides
Himachal Pradesh,Sirmaur,Sirmaur Flood Camp,Flood/Landslide,"Sirmaur DC Office, Nahan – 173001",30.5689,77.4671,3000,2500,Temporary Flood Camp,2023 Himachal Pradesh Floods,HPSDMA SitRept Jul 2023: heavy rain Sirmaur-Mandi 23-24 Aug; DFY response
Himachal Pradesh,Hamirpur,Hamirpur Flood Camp,Flood,Hamirpur DC Office – 177001,31.6862,76.5227,3000,2500,Temporary Flood Camp,2023 Himachal Pradesh Floods,DFY: Hamirpur most affected districts; Dhaulasidh HEP 66MW damaged; ReliefWeb Jun-Sep 2023
Himachal Pradesh,Una,Una Flood Camp,Flood,Una DC Office – 174303,31.4684,76.2701,2000,1600,Temporary Flood Camp,2023 Himachal Pradesh Floods,ReliefWeb Jun 2023: Una bridges roads destroyed; HPSDMA
Himachal Pradesh,Bilaspur,Bilaspur Flood Relief Camp,Flood,Bilaspur DC Office – 174001,31.3314,76.7609,2000,1600,Temporary Flood Camp,2023 Himachal Pradesh Floods,ReliefWeb Jun 2023: Bilaspur listed among bridges roads damaged districts
Himachal Pradesh,Lahaul and Spiti,Sissu-Lahaul Flood Camp,Flood/Landslide,"Sissu Village, Lahaul and Spiti – 175124",32.4882,77.66,1500,1000,Temporary Flood Camp,2023 Himachal Pradesh Floods,HP SitRept Jul 2023: CM visited Sissu and Manali; 1200 sheep rescued in Lahaul-Spiti
Andhra Pradesh,Krishna,Krishna River Flood Camp Vijayawada,Flood,"Vijayawada Municipal Corp, MG Road – 520010",16.5062,80.648,20000,16000,Temporary Flood Camp,2022 & 2024 Andhra Pradesh Floods,NDRF deployed; Krishna River flooding; major evacuation Vijayawada annual
Andhra Pradesh,Godavari (West),West Godavari Flood Camp,Flood,"Eluru DC Office, West Godavari – 534001",16.7107,81.0952,8000,6500,Temporary Flood Camp,2022 Andhra Pradesh Floods,Godavari river overflow; West Godavari district annual flood
Andhra Pradesh,Godavari (East),East Godavari Rajamahendravaram Camp,Flood,"Rajamahendravaram DC Office, Kakinada Road – 533101",16.9891,82.2475,8000,6500,Temporary Flood Camp,2022 Andhra Pradesh Floods,Godavari backwater flooding Rajamahendravaram annually
Andhra Pradesh,Srikakulam,Srikakulam Cyclone/Flood Camp,Cyclone/Flood,"Srikakulam DC Office, Main Road – 532001",18.2949,83.8938,5000,4000,Temporary Flood Camp,2022 Andhra Pradesh Floods,Cyclone Asani 2022 landfall near Srikakulam coast
Andhra Pradesh,Alluri Sitharama Raju,Alluri Sitharama Raju Tribal Flood Camp,Flood,Rampachodavaram ITDA Office – 533288,17.6167,81.7,3000,2500,Temporary Flood Camp,2022 Andhra Pradesh Floods,Tribal agency area annual flooding; ITDA camps
Andhra Pradesh,Palnadu,Palnadu Nagarjuna Sagar Flood Camp,Flood,"Nagarjunasagar Project Area, Palnadu – 522601",16.4933,79.3011,5000,4000,Temporary Flood Camp,2022 Andhra Pradesh Floods,Krishna dam release downstream; Palnadu affected annually
Andhra Pradesh,Nandyal,Nandyal Tungabhadra Flood Camp,Flood,Nandyal DC Office – 518501,15.4788,78.4838,3000,2500,Temporary Flood Camp,2022 Andhra Pradesh Floods,Tungabhadra floods downstream; Nandyal annual event
Andhra Pradesh,Kurnool,Kurnool Tungabhadra-Handri Flood Camp,Flood,"Kurnool DC Office, TR Road – 518001",15.8281,78.0373,8000,6500,Temporary Flood Camp,2022 Andhra Pradesh Floods,Kurnool historically worst flood city AP; Tungabhadra+Handri junction
Karnataka,Belagavi,Belagavi Krishna Flood Camp,Flood,"Belagavi DC Office, Club Road – 590001",15.8497,74.4977,10000,8000,Temporary Flood Camp,2019 & 2021 Karnataka Floods,Annual Krishna River flooding; NDRF deployed Belagavi; 2021 Maharashtra adjacent overflow
Karnataka,Raichur,Raichur Krishna Flood Camp,Flood,"Raichur DC Office, Station Road – 584101",16.212,77.3566,8000,6500,Temporary Flood Camp,2019 Karnataka Floods,Krishna River overflow 2019; NDRF Raichur; downstream Maharashtra Sangli-Kolhapur flood
Karnataka,Yadgir,Yadgir Krishna Flood Camp,Flood,Yadgir DC Office – 585201,16.7552,77.1329,5000,4000,Temporary Flood Camp,2019 Karnataka Floods,Bhima-Krishna junction floods Yadgir; NDRF 2019
Karnataka,Dharwad,Dharwad Flood Camp,Flood,"Dharwad DC Office, PB Road – 580001",15.4589,75.0078,3000,2500,Temporary Flood Camp,2019 Karnataka Floods,North Karnataka floods 2019; Malaprabha spate
Karnataka,Haveri,Haveri Tungabhadra Flood Camp,Flood,"Haveri DC Office, PB Road – 581110",14.7962,75.4012,4000,3200,Temporary Flood Camp,2019 Karnataka Floods,Tungabhadra floods Haveri; NDRF 2019 Karnataka floods
Karnataka,Uttara Kannada,Uttara Kannada Coastal Flood Camp,Flood,"Karwar DC Office, Malpe Road, Uttara Kannada – 581301",14.8069,74.1288,4000,3200,Temporary Flood Camp,2019 Karnataka Floods,Coastal Karnataka flooding; Kaiga area inundation 2019
Karnataka,Dakshina Kannada,Dakshina Kannada Coastal Flood Camp,Flood,"DC Office, Lal Bagh, Mangaluru – 575001",12.9141,74.856,4000,3000,Temporary Flood Camp,2019 Karnataka Floods,Coastal flooding Mangaluru; annual monsoon relief camp
Karnataka,Udupi,Udupi Coastal Flood Camp,Flood,"Udupi DC Office, Manipal Road – 576101",13.3409,74.7421,3000,2500,Temporary Flood Camp,2019 Karnataka Floods,Coastal Karnataka flooding annual; Udupi district
Rajasthan,Jalore,Jalore Luni River Flood Camp,Flood,"Jalore DC Office, Station Road – 343001",24.7481,72.6147,5000,4000,Temporary Flood Camp,2023 Rajasthan Floods,Luni River flooding; Jalore worst-hit 2023
Rajasthan,Pali,Pali Luni Flood Camp,Flood,"Pali DC Office, Sojati Gate – 306401",25.7749,73.3244,4000,3200,Temporary Flood Camp,2023 Rajasthan Floods,Luni overflow Pali; NDRF deployed 2023
Rajasthan,Sirohi,Sirohi Flood Camp,Flood,Sirohi DC Office – 307001,24.8861,72.7032,3000,2500,Temporary Flood Camp,2023 Rajasthan Floods,Sirohi heavy rainfall 2023; Mount Abu area
Rajasthan,Tonk,Tonk Banas Flood Camp,Flood,"Tonk DC Office, Jaipur Road – 304001",26.1638,75.7882,3000,2500,Temporary Flood Camp,2022 Rajasthan Floods,Banas River overflow Tonk; NDRF 2022
Rajasthan,Sawai Madhopur,Sawai Madhopur Chambal Flood Camp,Flood,Sawai Madhopur DC Office – 322001,26.0088,76.3505,3000,2500,Temporary Flood Camp,2022 Rajasthan Floods,Chambal/Banas flood 2022; Sawai Madhopur
Rajasthan,Kota,Kota Chambal Dam Downstream Camp,Flood,"Kota DC Office, Aerodrome Circle – 324001",25.1802,75.8069,8000,6500,Temporary Flood Camp,2019 & 2022 Rajasthan Floods,Chambal River Kota barrage discharge; annual event; NDRF teams
Rajasthan,Dungarpur,Dungarpur Mahi Tribal Flood Camp,Flood,"Dungarpur DC Office, Station Road – 314001",23.8441,73.7146,3000,2500,Temporary Flood Camp,2022 Rajasthan Floods,Mahi River flood; Dungarpur tribal areas
Madhya Pradesh,Hoshangabad (Narmadapuram),Narmadapuram Narmada Flood Camp,Flood,"Narmadapuram DC Office, Hoshangabad – 461001",22.748,77.7218,8000,6500,Temporary Flood Camp,2019 & 2022 MP Floods,Narmada River flooding; Narmadapuram annual flood camp hub
Madhya Pradesh,Khandwa,Khandwa Narmada Flood Camp,Flood,"Khandwa DC Office, Civil Lines – 450001",21.831,76.3488,5000,4000,Temporary Flood Camp,2022 MP Floods,Narmada Omkareshwar dam release; Khandwa downstream
Madhya Pradesh,Burhanpur,Burhanpur Tapti Flood Camp,Flood,Burhanpur DC Office – 450331,21.3093,76.2422,5000,4000,Temporary Flood Camp,2019 MP Floods,Tapti River flood; Burhanpur adjacent Maharashtra
Madhya Pradesh,Rewa,Rewa Tons Flood Camp,Flood,"Rewa DC Office, Civil Lines – 486001",24.5362,81.2959,4000,3200,Temporary Flood Camp,2022 MP Floods,Tons River flooding Rewa; NDRF ops
Madhya Pradesh,Sagar,Sagar Flood Camp,Flood,"Sagar DC Office, Civil Lines – 470001",23.8388,78.7378,3000,2500,Temporary Flood Camp,2022 MP Floods,Central MP flooding 2022; Dhasan Sunar rivers
Madhya Pradesh,Sheopur,Sheopur Chambal Flood Camp,Flood,Sheopur DC Office – 476337,25.669,76.7041,4000,3200,Temporary Flood Camp,2022 MP Floods,Chambal River flooding Sheopur; Rajasthan-MP border area
Uttar Pradesh,Ballia,Ballia Ganga Flood Camp,Flood,"Ballia DC Office, Civil Lines – 277001",25.7479,84.1398,10000,8000,Temporary Flood Camp,2022 & 2024 UP Floods,Ganga-Ghaghra junction Ballia; annual flood; fresh flood alarm 2025 (The Federal)
Uttar Pradesh,Basti,Basti Ghaghra Flood Camp,Flood,Basti DC Office – 272001,26.8,82.7186,6000,5000,Temporary Flood Camp,2022 UP Floods,Ghaghra River flooding; Basti annual flood zone
Uttar Pradesh,Azamgarh,Azamgarh Ghaghra Flood Camp,Flood,"Azamgarh DC Office, Civil Lines – 276001",26.0474,83.1843,6000,5000,Temporary Flood Camp,2022 UP Floods,Ghaghra Saryu overflow; Azamgarh annual flood
Uttar Pradesh,Sitapur,Sitapur Ghaghra-Chauka Flood Camp,Flood,Sitapur DC Office – 261001,27.5706,80.6832,5000,4000,Temporary Flood Camp,2022 UP Floods,Chauka Ghaghra overflow; Sitapur flood zone
Uttar Pradesh,Lakhimpur Kheri,Lakhimpur Kheri Sharda Flood Camp,Flood,Lakhimpur DC Office – 262701,27.9509,80.7826,8000,6500,Temporary Flood Camp,2022 & 2024 UP Floods,Sharda River; Lakhimpur Kheri border Nepal worst annual UP flood
Uttar Pradesh,Bahraich,Bahraich Sharda Flood Camp,Flood,"Bahraich DC Office, Station Road – 271801",27.5706,81.5952,8000,6500,Temporary Flood Camp,2022 UP Floods,Sharda River flooding; Bahraich Nepal border; NDRF annual
